Date,^FTSE,EXPN.L,RR.L,STJ.L,BATS.L,SKY.L,CNA.L,CPG.L,CCL.L,VOD.L,PRU.L,DLG.L,CCH.L,SSE.L,RDSA.L,PSN.L,RB.L,TSCO.L,BA.L,PPB.L,PFG.L,GKN.L,SDR.L,SHP.L,EZJ.L,ANTO.L,AHT.L,HSBA.L,BARC.L,AV.L,ITRK.L,INTU.L,WPP.L,ITV.L,DCC.L,ABF.L
2014-06-27,6757.799805,985.50,1069.00,772.50,3476.00,893.00,312.80,1015.999,2224.00,196.25,1338.00,268.20,1352.00,1566.00,2416.00,1278.00,4974.97,283.75,431.60,4921.50,2274.00,367.00,2507.00,4570.00,1459.00,764.50,873.50,597.00,216.05,512.00,2730.00,310.30,1267.00,176.10,3555.00,3042.00
2014-06-30,6743.899902,988.00,1069.00,762.00,3478.00,904.00,312.60,1016.997,2208.00,195.00,1341.00,269.80,1342.00,1567.00,2418.50,1273.00,4984.75,284.20,432.90,4800.00,2284.00,363.10,2506.00,4570.00,1365.00,763.00,875.00,592.90,212.80,510.50,2749.00,311.60,1274.00,178.20,3583.00,3049.00
2014-07-01,6802.899902,985.50,1070.00,774.50,3524.00,909.00,314.50,1030.004,2200.00,196.05,1360.50,272.10,1338.00,1584.00,2424.50,1298.00,4994.52,284.15,432.50,4793.50,2283.00,368.60,2540.00,4510.00,1349.00,769.50,894.50,598.20,216.00,519.00,2737.00,313.00,1267.00,178.80,3577.00,3032.00
2014-07-02,6816.399902,986.00,1048.00,777.00,3531.50,896.00,315.50,1040.997,2202.00,194.55,1371.50,274.70,1353.00,1595.00,2430.00,1290.00,4950.54,284.95,424.70,4738.00,2267.00,369.80,2533.00,4545.00,1325.00,781.50,914.50,601.30,217.10,518.50,2712.00,313.40,1267.00,179.00,3609.00,3097.00
2014-07-03,6865.200195,1003.00,1063.00,791.50,3584.00,903.00,314.80,1046.004,2218.00,196.55,1383.50,277.801,1336.00,1595.00,2404.00,1316.00,5033.62,290.80,427.70,4844.00,2280.00,372.70,2540.00,4601.00,1348.00,820.00,934.50,607.10,219.35,526.00,2734.00,313.80,1277.00,183.70,3669.00,3098.00
2014-07-04,6866.100098,1021.00,1063.00,787.00,3603.00,903.00,314.70,1047.999,2228.00,198.35,1380.50,281.30,1326.00,1589.00,2415.50,1305.00,5009.18,290.85,429.40,4995.00,2264.00,368.80,2536.00,4635.00,1361.00,827.00,936.50,607.30,218.55,521.50,2742.00,313.90,1278.00,183.80,3639.00,3125.00
2014-07-07,6823.50,1006.00,1057.00,783.50,3575.00,901.00,313.30,1040.997,2213.00,196.85,1378.00,280.90,1319.00,1591.00,2399.00,1281.00,4994.52,289.20,426.40,5008.00,2254.00,365.60,2528.00,4651.00,1325.00,815.50,926.50,603.30,216.05,519.00,2742.00,309.80,1270.00,181.80,3580.00,3125.00
2014-07-08,6738.50,996.50,1057.00,767.50,3555.50,882.50,311.40,1025.00,2181.00,191.05,1380.00,277.10,1330.00,1582.00,2391.00,1265.00,4930.99,283.05,420.00,4959.50,2199.00,352.40,2497.00,4530.00,1248.00,811.50,907.00,594.50,213.70,512.50,2726.00,309.70,1244.00,177.70,3581.00,3045.00
2014-07-09,6718.00,997.00,1046.00,767.50,3547.50,883.50,308.50,1024.00,2154.00,191.00,1371.50,275.00,1312.00,1560.00,2393.00,1247.00,4906.56,279.50,416.60,4877.00,2156.00,352.80,2494.00,4519.00,1287.00,817.50,914.00,596.50,211.50,493.90,2699.00,309.20,1231.00,177.70,3527.00,3000.00
2014-07-10,6672.399902,1003.00,1039.00,755.50,3521.00,869.50,306.10,1008.00,2117.00,188.95,1359.00,274.80,1312.00,1547.00,2367.50,1254.00,4851.82,280.70,419.10,4852.50,2143.00,350.30,2489.00,4600.00,1272.00,812.00,878.50,589.00,208.00,483.20,2699.00,309.00,1220.00,173.70,3494.00,2958.00
2014-07-11,6690.200195,1021.00,1037.00,756.00,3528.00,880.50,304.50,1005.00,2119.00,189.45,1364.50,277.40,1351.00,1547.00,2389.50,1242.00,4887.01,278.10,417.40,4924.00,2150.00,351.70,2498.00,4870.00,1266.00,809.50,881.00,592.30,207.90,490.00,2659.00,310.10,1215.00,177.80,3481.00,2949.00
2014-07-14,6746.100098,1036.00,1050.00,763.50,3595.50,885.00,306.50,1008.00,2136.00,192.10,1375.00,284.90,1371.00,1544.00,2407.00,1249.00,4955.43,284.45,418.00,4999.00,2165.00,356.70,2533.00,4903.00,1244.00,814.50,896.00,599.40,209.60,495.10,2678.00,313.90,1223.00,179.00,3511.00,2950.00
2014-07-15,6710.50,1029.00,1041.00,750.00,3532.00,887.00,308.80,995.50,2136.00,194.00,1364.50,283.90,1391.00,1542.00,2392.50,1230.00,4887.01,281.95,416.40,5085.00,2130.00,353.90,2480.00,4865.00,1277.00,810.00,879.50,596.60,210.65,487.70,2657.00,310.60,1220.00,177.40,3495.00,2897.00
2014-07-16,6784.700195,1027.00,1061.00,765.00,3508.50,890.00,310.30,1008.00,2145.00,195.90,1394.00,283.70,1399.00,1543.00,2420.50,1267.00,4916.33,287.15,422.30,5119.00,2155.00,359.70,2500.00,4786.00,1357.00,824.50,892.00,605.10,216.00,495.90,2677.00,314.10,1243.00,183.80,3536.00,2900.00
2014-07-17,6738.299805,1028.00,1040.00,751.50,3535.00,897.50,307.40,1007.00,2120.00,195.25,1385.00,284.80,1394.00,1523.00,2416.00,1266.00,4891.90,284.75,418.50,5285.00,2114.00,354.30,2457.00,4806.00,1341.00,812.00,907.00,599.20,210.20,490.80,2666.00,315.10,1228.00,195.10,3497.00,2876.00
2014-07-18,6749.50,1033.00,1032.00,753.50,3532.00,917.50,311.20,1005.00,2139.00,195.25,1372.00,284.10,1401.00,1528.00,2411.00,1275.00,4921.22,285.00,417.20,5298.00,2080.00,348.60,2435.00,4996.00,1348.00,805.50,923.00,599.20,211.80,489.50,2640.00,316.80,1226.00,202.50,3495.00,2842.00
2014-07-21,6728.399902,1026.00,1032.00,750.50,3500.00,904.00,312.80,1000.00,2098.00,194.40,1362.00,283.70,1378.00,1529.00,2403.50,1246.00,4901.67,288.65,420.00,5316.00,2060.00,345.50,2450.00,4971.00,1345.00,815.50,917.00,597.10,210.20,487.90,2600.00,314.90,1224.00,204.30,3447.00,2808.00
2014-07-22,6795.299805,1038.00,1044.00,774.50,3528.50,910.00,311.90,1010.00,2132.00,195.65,1377.50,284.80,1393.00,1541.00,2418.50,1302.00,4974.97,277.35,423.70,5351.00,2073.00,347.40,2496.00,4955.00,1397.00,831.00,937.50,604.90,210.60,495.60,2623.00,322.60,1240.00,207.40,3449.00,2831.00
2014-07-23,6798.200195,1029.00,1043.00,782.50,3550.00,914.00,310.90,1009.00,2133.00,197.00,1381.50,286.50,1388.00,1498.00,2424.00,1294.00,5009.18,276.00,425.10,5369.00,2090.00,351.80,2491.00,4977.00,1403.00,834.00,946.00,607.30,210.95,500.50,2619.00,321.70,1243.00,207.00,3544.00,2874.00
2014-07-24,6821.50,1039.00,1046.00,793.50,3557.00,925.00,313.00,1018.00,2183.00,197.85,1390.00,285.30,1381.00,1480.00,2435.00,1306.00,5018.96,274.80,429.10,5322.00,2105.00,351.20,2515.00,4986.00,1333.00,847.00,953.50,621.00,214.50,506.00,2623.00,321.80,1241.00,208.20,3545.00,2894.00
2014-07-25,6791.600098,1031.00,1053.00,789.50,3539.50,874.50,312.30,1015.00,2149.00,202.05,1397.00,287.00,1381.00,1465.00,2418.50,1280.00,4955.43,270.35,427.40,5296.00,2101.00,344.20,2505.00,4962.00,1332.00,847.00,947.00,621.70,218.05,507.50,2610.00,318.30,1226.00,205.60,3479.00,2868.00
2014-07-28,6788.100098,1029.00,1054.00,790.00,3547.50,904.50,315.20,1008.00,2128.00,202.05,1397.00,286.70,1382.00,1471.00,2407.50,1269.00,5087.38,268.50,427.10,5239.00,2098.00,343.10,2494.00,4942.00,1344.00,845.50,934.00,630.90,218.15,508.00,2598.00,319.70,1211.00,205.80,3415.00,2850.00
2014-07-29,6807.799805,1035.00,1047.00,771.00,3567.50,890.00,315.40,1008.00,2127.00,202.90,1395.00,290.20,1414.00,1473.00,2415.50,1285.00,5102.04,269.15,425.50,5225.00,2134.00,366.00,2499.00,4915.00,1304.00,855.00,931.50,637.50,219.10,506.00,2602.00,326.30,1208.00,205.00,3422.00,2861.00
2014-07-30,6773.399902,1032.00,1055.00,755.00,3523.50,878.50,314.20,983.00,2155.00,202.20,1378.50,287.40,1391.00,1462.00,2382.50,1274.00,5175.34,265.90,425.00,5262.00,2130.00,351.30,2499.00,4930.00,1290.00,816.00,915.00,641.50,228.40,505.00,2598.00,320.30,1201.00,204.50,3413.00,2804.00
2014-07-31,6730.100098,1017.00,1040.00,726.50,3483.00,879.00,309.00,967.50,2147.00,198.10,1367.50,285.00,1391.00,1457.00,2441.00,1253.00,5126.47,258.00,427.80,5300.00,2127.00,342.40,2390.00,4891.00,1295.00,810.50,893.50,636.40,225.70,503.50,2564.00,328.80,1184.00,208.70,3386.00,2778.00
2014-08-01,6679.200195,1009.00,1040.00,717.50,3443.50,876.00,306.80,957.00,2146.00,196.45,1342.50,299.40,1368.00,1438.00,2412.00,1259.00,5097.15,253.60,426.10,5310.00,2083.00,343.90,2329.00,4871.00,1298.00,809.50,900.00,629.30,224.25,493.70,2533.00,323.60,1180.00,205.60,3397.00,2775.00
2014-08-04,6677.50,1008.00,1039.00,715.50,3417.50,858.00,307.20,949.50,2115.00,196.40,1348.50,304.00,1366.00,1440.00,2414.00,1246.00,5033.62,250.70,425.60,5253.00,2094.00,344.80,2304.00,4896.00,1275.00,811.00,888.00,635.00,223.95,493.60,2706.00,322.60,1177.00,204.20,3376.00,2759.00
2014-08-05,6682.50,1012.00,1037.00,727.50,3445.00,861.50,308.20,950.00,2090.00,195.75,1338.50,304.201,1374.00,1447.00,2433.00,1219.00,5072.71,251.10,426.60,5202.00,2086.00,349.60,2321.00,4876.00,1255.00,811.50,887.50,634.00,221.90,493.00,2755.00,320.60,1175.00,207.00,3344.00,2786.00
2014-08-06,6636.200195,1000.00,1040.00,712.00,3447.00,852.00,310.70,960.00,2135.00,197.90,1330.00,297.90,1375.00,1456.00,2425.50,1216.00,4974.97,245.55,422.30,5314.00,2055.00,345.90,2298.00,4680.00,1283.00,822.50,871.00,632.10,217.55,489.70,2745.00,321.30,1183.00,202.10,3312.00,2742.00
2014-08-07,6597.399902,1002.00,1044.00,720.00,3416.50,850.00,309.30,958.50,2177.00,195.95,1331.00,295.10,1302.00,1461.00,2404.00,1229.00,5009.18,243.80,420.90,5236.00,2055.00,342.30,2274.00,4620.00,1239.00,806.50,880.00,628.70,213.40,502.50,2740.00,324.70,1180.00,201.80,3299.00,2740.00
2014-08-08,6567.399902,1001.00,1046.00,714.50,3418.00,843.50,307.90,953.50,2150.00,191.90,1326.50,292.90,1289.00,1455.00,2380.50,1217.00,4930.99,247.00,421.40,5211.00,2032.00,342.40,2213.00,4619.00,1228.00,806.50,869.50,627.50,214.20,492.80,2744.00,321.10,1195.00,201.80,3296.00,2686.00
2014-08-11,6632.799805,1011.00,1046.00,724.00,3448.50,849.00,307.80,958.00,2191.00,193.50,1339.00,295.10,1287.00,1462.00,2399.00,1272.00,4970.09,246.30,428.60,5257.50,2049.00,344.80,2295.00,4764.00,1258.00,823.00,906.50,625.90,216.25,495.90,2768.00,323.60,1222.00,206.50,3355.00,2715.00
2014-08-12,6632.399902,1015.00,1040.00,724.50,3448.00,849.00,308.50,957.50,2211.00,193.50,1368.50,296.40,1288.00,1452.00,2376.00,1276.00,5018.96,243.35,433.00,5230.00,2069.00,341.70,2288.00,4725.00,1258.00,821.50,894.50,630.10,217.00,500.50,2800.00,324.90,1213.00,205.20,3372.00,2769.00
2014-08-13,6656.700195,1019.00,1039.00,733.50,3478.50,857.50,311.50,960.00,2222.00,197.20,1404.00,281.101,1328.00,1466.00,2369.00,1296.00,5077.60,244.15,435.70,5221.00,2065.00,337.80,2295.00,4800.00,1290.00,809.00,893.50,638.30,219.35,505.00,2822.00,330.50,1216.00,208.30,3370.00,2774.00
2014-08-14,6685.299805,1022.00,1047.00,739.00,3501.50,854.00,314.60,961.50,2234.00,196.30,1417.50,278.20,1327.00,1482.00,2381.00,1310.00,5136.25,245.20,437.00,5241.00,2070.00,340.00,2291.00,4853.00,1289.00,813.00,894.50,651.40,218.00,506.00,2809.00,336.70,1218.00,207.80,3410.00,2786.00
2014-08-15,6689.100098,1032.00,1048.00,737.00,3519.00,849.50,313.50,958.50,2239.00,197.55,1420.00,278.50,1327.00,1489.00,2384.00,1312.00,5170.45,248.00,437.00,5250.00,2037.00,338.60,2292.00,4850.00,1289.00,807.00,907.50,643.50,217.60,503.00,2808.00,336.60,1212.00,207.50,3385.00,2807.00
2014-08-18,6741.299805,1044.00,1054.00,738.50,3550.50,855.00,314.50,959.00,2279.00,200.00,1415.50,281.00,1340.00,1493.00,2400.00,1335.00,5136.25,247.95,438.80,5193.00,2075.00,343.70,2301.00,4856.00,1301.00,811.00,917.50,646.00,219.60,509.00,2865.00,338.50,1227.00,207.50,3395.00,2855.00
2014-08-19,6779.299805,1044.00,1033.00,738.00,3581.50,860.50,314.90,971.00,2296.00,202.20,1431.00,282.00,1353.00,1505.00,2434.50,1350.00,5141.13,248.50,439.00,5199.00,2127.00,351.00,2340.00,4894.00,1335.00,818.00,932.00,648.40,221.20,515.50,2880.00,339.00,1236.00,212.00,3406.00,2895.00
2014-08-20,6755.50,1027.00,1023.00,737.00,3517.50,860.00,316.70,972.00,2275.00,201.15,1425.50,283.10,1365.00,1517.00,2405.50,1323.00,5121.58,246.90,439.30,5167.00,2105.00,350.80,2330.00,4913.00,1339.00,819.00,934.00,640.80,220.70,515.50,2836.00,336.80,1231.00,211.00,3357.00,2826.00
2014-08-21,6777.700195,1040.00,1037.00,745.00,3516.50,861.50,317.90,973.50,2292.00,202.60,1442.00,288.60,1372.00,1520.00,2409.50,1341.00,5087.38,245.50,441.80,5112.00,2111.00,354.60,2392.00,4904.00,1324.00,808.50,944.00,640.90,220.80,522.00,2828.00,337.30,1229.00,209.50,3378.00,2823.00
2014-08-22,6775.299805,1035.00,1022.00,745.00,3498.50,862.00,316.60,977.00,2291.00,205.85,1448.50,287.30,1376.00,1497.00,2400.50,1348.00,5146.02,248.00,439.10,5084.00,2116.00,353.20,2406.00,4873.00,1319.00,808.00,950.00,644.20,222.80,520.00,2840.00,339.10,1227.00,209.10,3461.00,2812.00
2014-08-25,6775.299805,1035.00,1022.00,745.00,3498.50,862.00,316.60,977.00,2291.00,205.85,1448.50,287.30,1376.00,1497.00,2400.50,1348.00,5146.02,248.00,439.10,5084.00,2116.00,353.20,2406.00,4873.00,1319.00,808.00,950.00,644.20,222.80,520.00,2840.00,339.10,1227.00,209.10,3461.00,2812.00
2014-08-26,6822.799805,1049.00,1026.00,740.00,3530.50,866.50,318.50,985.50,2300.00,205.85,1446.50,289.20,1396.00,1509.00,2423.50,1344.00,5092.26,252.10,441.00,5045.00,2162.00,359.60,2432.00,4916.00,1354.00,798.50,973.00,648.70,225.25,521.50,2841.00,342.70,1244.00,209.80,3476.00,2871.00
2014-08-27,6830.700195,1052.00,1033.00,730.00,3531.00,871.00,318.10,983.00,2283.00,207.65,1444.50,292.20,1399.00,1506.00,2429.50,1339.00,5087.38,249.30,443.10,4950.00,2176.00,356.80,2445.00,4894.00,1370.00,808.00,977.00,649.30,225.90,524.50,2834.00,345.00,1258.00,211.60,3457.00,2908.00
2014-08-28,6805.799805,1046.00,1020.00,704.00,3530.00,871.00,319.10,982.50,2235.00,207.35,1441.00,289.20,1401.00,1508.00,2441.50,1330.00,5077.60,246.30,442.80,4900.00,2147.00,352.00,2419.00,4887.00,1353.00,790.00,967.00,647.00,224.05,518.50,2802.00,342.90,1265.00,212.00,3552.00,2865.00
2014-08-29,6819.799805,1048.00,1021.00,717.00,3553.50,873.50,319.40,979.50,2246.00,206.75,1450.00,298.90,1414.00,1518.00,2438.00,1324.00,5131.36,229.95,445.10,4865.00,2139.00,350.90,2436.00,4923.00,1335.00,785.50,979.50,652.00,224.45,521.00,2801.00,342.00,1263.00,211.20,3576.00,2863.00
2014-09-01,6825.299805,1053.00,1030.00,722.00,3552.00,882.00,322.00,985.50,2260.00,206.70,1449.00,300.20,1404.00,1519.00,2453.00,1333.00,5194.89,225.55,456.00,4903.00,2126.00,354.00,2426.00,4864.00,1342.00,780.50,983.00,647.50,224.10,516.00,2812.00,343.40,1268.00,218.70,3566.00,2868.00
2014-09-02,6829.200195,1053.00,1031.00,724.50,3565.50,883.00,324.20,986.00,2266.00,208.90,1454.00,302.60,1404.00,1494.00,2441.00,1331.00,5224.21,230.90,455.30,5120.00,2140.00,353.10,2453.00,4913.00,1345.00,791.00,986.50,647.10,222.35,526.00,2818.00,343.40,1276.00,218.50,3562.00,2863.00
2014-09-03,6873.600098,1075.00,1024.00,720.00,3568.50,884.50,325.20,984.50,2290.00,209.70,1453.50,300.70,1431.00,1488.00,2448.50,1350.00,5248.65,232.60,453.50,5250.00,2133.00,356.40,2466.00,4939.00,1364.00,792.50,1022.00,657.90,228.10,529.00,2813.00,345.20,1285.00,219.10,3560.00,2878.00
2014-09-04,6878.00,1070.00,1021.00,719.00,3597.00,885.00,323.40,989.00,2358.00,209.40,1455.00,295.90,1469.00,1503.00,2449.00,1347.00,5243.76,229.45,455.40,5230.00,2155.00,356.20,2455.00,5015.00,1383.00,792.50,1018.00,660.20,230.75,533.50,2799.00,348.40,1298.00,222.00,3683.00,2928.00
2014-09-05,6855.100098,1073.00,1019.00,716.50,3584.00,882.00,324.30,989.00,2374.00,206.00,1451.50,295.60,1416.00,1511.00,2450.00,1335.00,5224.21,228.50,455.80,5245.00,2131.00,357.40,2457.00,5025.00,1366.00,794.00,1024.00,660.40,226.25,531.00,2807.00,346.20,1293.00,220.40,3544.00,2909.00
2014-09-08,6834.799805,1070.00,1015.00,706.00,3607.50,882.50,324.10,982.50,2388.00,205.45,1440.00,294.60,1429.00,1477.00,2436.50,1311.00,5238.87,232.90,450.70,5180.00,2083.00,354.30,2440.00,5135.00,1377.00,791.00,1022.00,662.10,224.90,525.50,2791.00,345.50,1291.00,218.40,3547.00,2757.00
2014-09-09,6829.00,1071.00,1019.00,700.00,3594.50,881.50,323.80,981.00,2393.00,206.25,1426.00,292.90,1395.00,1456.00,2412.50,1358.00,5233.98,233.15,452.60,5230.00,2108.00,353.30,2433.00,5240.00,1387.00,785.00,1016.00,660.50,225.90,525.00,2790.00,343.30,1291.00,218.00,3485.00,2700.00
2014-09-10,6830.100098,1071.00,1028.00,690.00,3615.50,876.50,324.70,980.50,2376.00,205.05,1431.50,292.20,1401.00,1445.00,2423.00,1353.00,5209.55,231.90,455.00,5250.00,2094.00,348.10,2442.00,5200.00,1381.00,779.00,1011.00,661.00,228.25,528.00,2775.00,339.50,1277.00,212.40,3468.00,2709.00
2014-09-11,6799.600098,1061.00,1022.00,696.50,3620.00,868.00,323.60,976.00,2375.00,203.45,1426.50,292.20,1380.00,1485.00,2403.00,1348.00,5243.76,230.20,457.00,5160.00,2112.00,344.80,2427.00,5225.00,1388.00,767.00,1021.00,654.40,225.50,531.00,2728.00,339.80,1269.00,216.80,3432.00,2677.00
2014-09-12,6807.00,1066.00,1025.00,700.00,3629.50,874.00,322.00,973.50,2383.00,203.65,1427.00,296.10,1373.00,1490.00,2387.50,1369.00,5292.63,228.65,459.00,5202.00,2139.00,347.80,2447.00,5295.00,1395.00,764.00,1028.00,657.40,230.00,525.50,2742.00,341.20,1272.00,216.50,3449.00,2621.00
2014-09-15,6804.200195,1052.00,1013.00,694.50,3633.50,875.00,319.90,967.00,2382.00,201.50,1418.50,293.50,1368.00,1485.00,2388.50,1350.00,5336.61,228.50,458.10,5140.00,2130.00,340.50,2430.00,5280.00,1360.00,761.50,1027.00,658.20,229.40,526.50,2738.00,341.10,1260.00,215.00,3449.00,2632.00
2014-09-16,6792.200195,1042.00,1010.00,678.00,3601.50,876.00,319.50,973.00,2388.00,201.35,1410.00,291.30,1356.00,1496.00,2411.50,1332.00,5370.82,225.15,456.70,5235.00,2130.00,342.80,2408.00,5285.00,1335.00,762.00,1022.00,659.20,229.65,526.00,2697.00,336.00,1263.00,213.70,3431.00,2616.00
2014-09-17,6780.899902,1038.00,1012.00,694.50,3609.50,875.50,319.90,980.50,2400.00,200.90,1402.00,289.20,1350.00,1497.00,2400.50,1352.00,5268.19,224.75,461.00,5250.00,2149.00,340.20,2428.00,5335.00,1338.00,753.00,1027.00,656.60,231.75,530.50,2646.00,342.90,1259.00,214.20,3402.00,2630.00
2014-09-18,6819.299805,1036.00,1017.00,700.00,3615.00,884.00,321.10,988.50,2425.00,203.30,1427.50,292.00,1353.00,1521.00,2402.50,1380.00,5282.85,227.35,467.60,5604.00,2140.00,346.90,2444.00,5320.00,1344.00,753.00,1035.00,661.90,234.55,534.00,2650.00,344.10,1280.00,213.90,3421.00,2659.00
2014-09-19,6837.899902,1036.00,1013.00,721.00,3629.00,889.00,320.00,998.00,2470.00,204.65,1413.00,300.00,1367.00,1523.00,2407.50,1366.00,5238.87,229.60,471.70,5675.00,2167.00,346.50,2466.00,5290.00,1336.00,752.50,1059.00,663.60,234.15,535.50,2674.00,345.60,1291.00,216.00,3464.00,2675.00
2014-09-22,6773.600098,1037.00,1003.00,722.00,3617.50,888.00,320.00,988.00,2437.00,201.50,1414.00,300.10,1373.00,1530.00,2400.50,1367.00,5224.21,203.00,475.10,5601.00,2166.00,342.10,2459.00,5230.00,1304.00,734.50,1051.00,657.70,231.65,534.00,2645.00,342.60,1283.00,212.30,3473.00,2694.00
2014-09-23,6676.100098,1018.00,965.50,714.00,3543.50,877.00,314.40,967.50,2443.00,198.65,1402.00,297.00,1339.00,1509.00,2377.50,1354.00,5131.36,194.50,466.70,5618.00,2151.00,330.30,2363.00,5100.00,1296.00,729.00,1035.00,651.70,229.25,529.50,2588.00,334.80,1262.00,209.20,3447.00,2619.00
2014-09-24,6706.299805,1019.00,972.00,719.00,3567.00,876.00,308.10,961.50,2451.00,204.25,1418.50,297.10,1340.00,1530.00,2375.50,1358.00,5131.36,194.90,466.40,5610.00,2123.00,331.60,2391.00,5185.00,1315.00,741.00,1032.00,653.00,228.80,522.50,2627.00,332.20,1261.00,208.50,3384.00,2587.00
2014-09-25,6639.700195,1001.00,960.50,719.00,3529.00,872.50,306.60,953.50,2475.00,204.75,1416.00,298.50,1328.00,1526.00,2342.50,1326.00,5136.25,192.50,462.80,5600.00,2130.00,328.60,2393.00,5240.00,1350.00,727.00,1028.00,646.50,227.65,524.50,2558.00,325.70,1252.00,209.00,3313.00,2546.00
2014-09-26,6649.399902,995.00,963.50,739.00,3506.00,880.50,306.90,961.00,2474.00,204.95,1423.50,299.70,1325.00,1522.00,2346.50,1325.00,5209.55,191.55,469.30,5611.00,2125.00,328.00,2407.00,5330.00,1393.00,722.00,1036.00,650.20,227.75,532.00,2569.00,330.50,1246.00,208.40,3375.00,2567.00
2014-09-29,6646.600098,986.00,967.50,744.00,3502.00,884.00,306.80,984.00,2477.00,206.75,1414.50,299.10,1342.00,1539.00,2360.00,1343.00,5243.76,187.80,470.20,5628.00,2133.00,326.10,2403.00,5365.00,1381.00,718.50,1043.00,635.00,226.00,533.00,2567.00,330.00,1259.00,211.10,3392.00,2563.00
